Latitude;Longitude;Bank;Street/City;City/Street;Valid_To_Date;Avg_Weekly_Transactions
49.1954029933;16.6123789232;Èeská spoøitelna;Kobliná 49/21;Brno;2017-06-05;206570
49.193696387;16.6080783792;Èeská spoøitelna;Panská 391/12;Brno;2017-06-05;154880
49.2474517383;16.5820686028;Èeská spoøitelna;Kolaøíkova 1499/3;Brno;2017-06-05;210180
49.1779366639;16.6852163546;Èeská spoøitelna;Zlínská 1329/12;Brno;2017-06-05;165875
49.211050714;16.5845743599;Èeská spoøitelna;Minská 1227/22;Brno;2017-06-05;197970
49.2057861972;16.6606778913;Èeská spoøitelna;Pálavské námìstí 4246/5;Brno;2017-06-05;265380
49.2237490193;16.594624809;Èeská spoøitelna;Palackého tøída 1365/59;Brno;2017-06-05;496450
49.2016912594;16.6259593833;Èeská spoøitelna;Cejl 43/111;Brno;2017-06-05;488106
49.1908476769;16.6222655753;Èeská spoøitelna;Køenová 409/52;Brno;2017-06-05;305760
50.5859104036;16.3319937534;Èeská spoøitelna;Mírové námìstí 1/52;Broumov;2017-06-05;326565
49.0903646432;18.0228072678;Èeská spoøitelna;1. kvìtna 1007;Brumov-Bylnice;2017-06-05;161730
49.987384215;17.4608548991;Èeská spoøitelna;Ruská 1449/10;Bruntál;2017-06-05;288828
49.6990354315;18.2250208046;Èeská spoøitelna;Kostelní 48;Brušperk;2017-06-05;231390
49.5576672004;13.9501185186;Èeská spoøitelna;Námìstí 16;Bøeznice;2017-06-05;336840
49.1501105925;17.0033378059;Èeská spoøitelna;Jiráskova 502;Buèovice;2017-06-05;306765
49.4001488988;17.6711830143;Èeská spoøitelna;Obchodní 1575;Bystøice pod Hostınem;2017-06-05;872190
48.9729627375;17.2651281376;Èeská spoøitelna;námìstí Svobody 326;Bzenec;2017-06-05;357050
50.0440643811;14.4481261721;Èeská spoøitelna;Olbrachtova 1929/62;Praha 4;2017-06-05;255465
50.777455963;14.6331676927;Èeská spoøitelna;Jiráskova 96;Cvikov;2017-06-05;350190
48.9468592881;16.9649886406;Èeská spoøitelna;Èejè 430;Èejè;2017-06-05;367000
50.1635368827;14.7493640254;Èeská spoøitelna;Stankovského 1650;Èelákovice;2017-06-05;55020
50.4761666618;16.0931675321;Èeská spoøitelna;námìstí T. G. Masaryka 92;Èervenı Kostelec;2017-06-05;263060
50.7999642655;14.4172467342;Èeská spoøitelna;Námìstí Míru 218;Èeská Kamenice;2017-06-05;178770
50.681489628;14.536946895;Èeská spoøitelna;Hrnèíøská 2985;Èeská Lípa;2017-06-05;369900
50.3954343297;16.0451444877;Èeská spoøitelna;tøída T. G. Masaryka 832;Èeská Skalice;2017-06-05;126900
49.9027119929;16.4456822461;Èeská spoøitelna;U Spoøitelny 72;Èeská Tøebová;2017-06-05;492660
48.9751011061;14.4751056693;Èeská spoøitelna;nám. Pøemysla Otakara II. 68/18;Èeské Budìjovice;2017-06-05;321050
48.9752311753;14.4753405849;Èeská spoøitelna;U Èerné vìe 69/1;Èeské Budìjovice;2017-06-05;503928
48.9812440232;14.4462093833;Èeská spoøitelna;Sokolská 970/63;Èeské Budìjovice;2017-06-05;481572
48.9880918207;14.4730253209;Èeská spoøitelna;Knìskodvorská 2296/8a;Èeské Budìjovice;2017-06-05;59040
48.9620166092;14.4725180756;Èeská spoøitelna;Lidická tø. 439/78;Èeské Budìjovice;2017-06-05;58272
48.7678006087;14.9669579572;Èeská spoøitelna;tøída Èsl. legií 274;Èeské Velenice;2017-06-05;325550
50.0741911705;14.8612093339;Èeská spoøitelna;nám. Arnošta z Pardubic 22;Èeskı Brod;2017-06-05;325500
50.6609981629;14.9962205106;Èeská spoøitelna;nám. Bedøicha Smetany 25;Èeskı Dub;2017-06-05;788535
49.7432524542;18.6207442014;Èeská spoøitelna;Jablunkovská 1960/10a;Èeskı Tìšín;2017-06-05;448092
49.0800100236;15.4379008044;Èeská spoøitelna;Palackého nám. 33;Daèice;2017-06-05;50048
49.8910474191;14.3999104528;Èeská spoøitelna;Na Námìstí 63;Davle;2017-06-05;285280
50.7800656832;14.2159024451;Èeská spoøitelna;Pohranièní 1385/14;Dìèín;2017-06-05;413650
50.7749247257;14.1976272949;Èeská spoøitelna;Husovo nám. 80/7;Dìèín;2017-06-05;358440
49.6745358876;18.4139752545;Èeská spoøitelna;è.p. 230;Dobrá;2017-06-05;307320
50.2914299672;16.1596938007;Èeská spoøitelna;nám. F. L. Vìka 26;Dobruška;2017-06-05;156775
49.6556429363;13.2898630734;Èeská spoøitelna;Námìstí T. G. M. 160;Dobøany;2017-06-05;76320
49.9208566234;18.1133635894;Èeská spoøitelna;Opavská 150;Dolní Benešov;2017-06-05;351000
49.9648515614;14.458986418;Èeská spoøitelna;Praská 709;Dolní Bøeany;2017-06-05;448600
48.9168921383;17.0952749021;Èeská spoøitelna;Nám. 15.dubna 1087;Dubòany;2017-06-05;276075
50.4322488404;15.814150504;Èeská spoøitelna;námìstí T. G. Masaryka 3;Dvùr Králové nad Labem;2017-06-05;163575
49.6771589313;18.3417200599;Èeská spoøitelna;8. pìšího pluku 2173;Frıdek-Místek;2017-06-05;255300
50.9220299517;15.0792963923;Èeská spoøitelna;nám. T. G. Masaryka 103;Frıdlant;2017-06-05;220825
49.5919388239;18.3590287695;Èeská spoøitelna;Elektrárenská 66;Frıdlant nad Ostravicí;2017-06-05;274155
49.2850728266;17.6848355096;Èeská spoøitelna;námìstí Míru 383;Fryšták;2017-06-05;235080
49.7128623737;17.9046847211;Èeská spoøitelna;nám. Komenského 78;Fulnek;2017-06-05;429282
49.1888341003;16.6137516682;Èeská spoøitelna;Ve Vaòkovce 462/1;Brno;2017-06-05;186275
50.0516437315;14.4399281839;Èeská spoøitelna;Na Pankráci 1683/127;Praha 4;2017-06-05;299840
49.0014149176;14.4508725674;Èeská spoøitelna;Èeské Vrbné 2327;Èeské Budìjovice;2017-06-05;58210
50.0582879886;15.7518232713;Èeská spoøitelna;Podìbradská 293;Pardubice;2017-06-05;65241
50.1512605084;14.5071325797;Èeská spoøitelna;Kostelecká 823;Praha 9 - Èakovice;2017-06-05;244770
49.8168285717;15.4765864139;Èeská spoøitelna;Nám. T. G. Masaryka 105;Golèùv Jeníkov;2017-06-05;474700
50.1823808147;12.5499895049;Èeská spoøitelna;námìstí Pøátelství 112;Habartov;2017-06-05;263550
49.7796854253;18.4296002008;Èeská spoøitelna;nám. Republiky 1521/1;Havíøov;2017-06-05;236916
49.7991081363;18.401200403;Èeská spoøitelna;Lidická 886/43;Havíøov;2017-06-05;274400
50.8786186716;15.1815051447;Èeská spoøitelna;Hejnice 525;Hejnice;2017-06-05;242505
49.9473450174;15.6652937954;Èeská spoøitelna;námìstí Míru 925;Heømanùv Mìstec;2017-06-05;265680
49.7621509267;15.9078050848;Èeská spoøitelna;Komenského 409;Hlinsko;2017-06-05;229710
49.0523419329;14.4342789185;Èeská spoøitelna;Masarykova 42;Hluboká nad Vltavou;2017-06-05;305900
49.8963483594;18.1866818829;Èeská spoøitelna;Mírové námìstí 31/27;Hluèín;2017-06-05;374900
48.9877633946;17.5288866823;Èeská spoøitelna;nám. Komenského 57;Hluk;2017-06-05;245425
49.3303868323;17.5758862183;Èeská spoøitelna;Palackého 1634;Holešov;2017-06-05;234780
50.0679946174;15.9880727711;Èeská spoøitelna;námìstí T. G. Masaryka 35;Holice;2017-06-05;432405
49.593452701;13.1001699178;Èeská spoøitelna;Školní 72;Holıšov;2017-06-05;144825
49.3221108692;13.7021965621;Èeská spoøitelna;Strakonická 170;Horaïovice;2017-06-05;279480
49.8428551859;13.3608007815;Èeská spoøitelna;Tøída 1. máje 512;Horní Bøíza;2017-06-05;233640
50.1387346878;12.800245747;Èeská spoøitelna;Dlouhá 634/12;Horní Slavkov;2017-06-05;275720
49.5290640373;12.9432398243;Èeská spoøitelna;námìstí Republiky 106;Horšovskı Tın;2017-06-05;191664
50.3675047661;15.6325434041;Èeská spoøitelna;námìstí Jiøího z Podìbrad 342;Hoøice;2017-06-05;437940
49.8369921346;13.8959072313;Èeská spoøitelna;Masarykova 161/1;Hoøovice;2017-06-05;307485
50.541293126;15.7246948447;Èeská spoøitelna;Poštovní 32;Hostinné;2017-06-05;374922
50.0813983221;14.2558782621;Èeská spoøitelna;Èsl. armády 17;Hostivice;2017-06-05;379008
49.2069556897;17.5352541939;Èeská spoøitelna;nám. 3. kvìtna 1877;Otrokovice;2017-06-05;291360
50.2108573126;15.8301263585;Èeská spoøitelna;Èeskoslovenské armády 402/25;Hradec Králové;2017-06-05;349160
50.2135444636;15.821418877;Èeská spoøitelna;Støelecká 1222;Hradec Králové;2017-06-05;713430
49.8708252915;17.8769606385;Èeská spoøitelna;Opavská 687;Hradec nad Moravicí;2017-06-05;126000
50.8545962603;14.8435844456;Èeská spoøitelna;Horní námìstí 84;Hrádek nad Nisou;2017-06-05;198900
49.5478725925;17.7340532991;Èeská spoøitelna;Masarykovo námìstí 15;Hranice;2017-06-05;140975
50.4780531867;16.1823822977;Èeská spoøitelna;Husova 580;Hronov;2017-06-05;55068
49.1084569421;16.0568046672;Èeská spoøitelna;Nám. 8. kvìtna 1;Hrotovice;2017-06-05;382185
48.8301938906;16.4011524827;Èeská spoøitelna;námìstí Míru 29;Hrušovany nad Jevišovkou;2017-06-05;59328
49.3161757597;17.4670934107;Èeská spoøitelna;nám. Míru 126;Hulín;2017-06-05;179970
49.5421822484;15.3588448832;Èeská spoøitelna;Dolní námìstí 252;Humpolec;2017-06-05;156925
48.9408273518;16.7374599956;Èeská spoøitelna;Dukelské nám. 123/32;Hustopeèe;2017-06-05;143600
48.9589613192;14.9329036752;Èeská spoøitelna;Chlum u Tøebonì 12;Chlum u Tøebonì;2017-06-05;300720
50.156896574;15.4591345842;Èeská spoøitelna;Kozelkova 368;Chlumec nad Cidlinou;2017-06-05;366120
50.0008174965;16.2232491158;Èeská spoøitelna;Dolní 275/6;Choceò;2017-06-05;229125
50.2386864411;12.748717135;Èeská spoøitelna;Staromìstská 25;Chodov;2017-06-05;399350
50.4598572178;13.415610798;Èeská spoøitelna;Palackého 4147;Chomutov;2017-06-05;387250
49.7191342873;15.6705329096;Èeská spoøitelna;Krále Jana 310;Chotìboø;2017-06-05;330720
49.9011679293;15.9352160716;Èeská spoøitelna;Námìstí 395;Chrast;2017-06-05;208548
50.8158445905;14.9669267787;Èeská spoøitelna;Turpišova 408;Chrastava;2017-06-05;187800
49.3577686523;17.3633569504;Èeská spoøitelna;Námìstí Svobody 50;Chropynì;2017-06-05;43815
49.9495872938;15.7901144768;Èeská spoøitelna;Palackého tøída 801;Chrudim;2017-06-05;410832
50.0352783163;15.41508718;Èeská spoøitelna;V Telèicích 412;Chvaletice;2017-06-05;219330
50.7357291977;15.1609174081;Èeská spoøitelna;elivského 5050/2;Jablonec nad Nisou;2017-06-05;251070
49.6859733609;18.3518442734;Èeská spoøitelna;tø. T. G. Masaryka 463;Frıdek-Místek;2017-06-05;72450
49.1019004731;16.3771797143;Èeská spoøitelna;Palackého námìstí 10/23;Ivanèice;2017-06-05;219660
50.702226604;15.4308173805;Èeská spoøitelna;Nádraní 287;Jablonec nad Jizerou;2017-06-05;554850
50.7240623257;15.171840592;Èeská spoøitelna;Mírové námìstí 626/13;Jablonec nad Nisou;2017-06-05;250350
50.0299961586;16.5995080565;Èeská spoøitelna;Námìstí 5. kvìtna 14;Jablonné nad Orlicí;2017-06-05;242816
49.5760800237;18.7641197448;Èeská spoøitelna;Mariánské námìstí 23;Jablunkov;2017-06-05;358400
50.3555764247;15.9170785317;Èeská spoøitelna;nám. Èeskoslovenské armády 38;Jaromìø;2017-06-05;478700
50.3913158841;17.0016264367;Èeská spoøitelna;nám. Svobody 416;Javorník;2017-06-05;267630
49.3420652162;16.7527104294;Èeská spoøitelna;Havlíèkovo námìstí 572;Jedovnice;2017-06-05;301680
49.0185919127;15.5711252777;Èeská spoøitelna;Husova 44;Jemnice;2017-06-05;76688
49.6319386412;16.7115761065;Èeská spoøitelna;Palackého nám. 12;Jevíèko;2017-06-05;223250
49.3970448419;15.5901252865;Èeská spoøitelna;Køíová 1338/1;Jihlava;2017-06-05;229390
50.6089032952;15.5055606908;Èeská spoøitelna;Jana Harracha 191;Jilemnice;2017-06-05;349930
49.8943139713;14.4939609707;Èeská spoøitelna;Masarykovo námìstí 18;Jílové u Prahy;2017-06-05;384500
49.1480324473;15.0020124249;Èeská spoøitelna;Nádraní 187;Jindøichùv Hradec;2017-06-05;189800
50.3774259806;13.2714458306;Èeská spoøitelna;Mírové námìstí 67;Kadaò;2017-06-05;318654
49.301003889;15.0770308781;Èeská spoøitelna;Masarykova 24;Kamenice nad Lipou;2017-06-05;434450
49.1842488119;14.8515318569;Èeská spoøitelna;nám. J. Hrubého 244;Kardašova Øeèice;2017-06-05;291420
49.8548820209;18.543099214;Èeská spoøitelna;Markova 47/3;Karviná;2017-06-05;155550
49.8668025892;18.5533594311;Èeská spoøitelna;Slovenská 2868/33;Karviná;2017-06-05;314790
49.3908531606;13.0395305976;Èeská spoøitelna;Námìstí 135;Kdynì;2017-06-05;320310
50.1315321587;14.1264300966;Èeská spoøitelna;Polská 2333;Kladno;2017-06-05;412650
50.1443524382;14.0931378232;Èeská spoøitelna;námìstí Svobody 2003;Kladno;2017-06-05;358160
50.388280348;13.1866166261;Èeská spoøitelna;Petlérská 416;Klášterec nad Ohøí;2017-06-05;358065
49.3957969893;13.2932623985;Èeská spoøitelna;nám. Míru 152;Klatovy;2017-06-05;382240
49.9837031198;18.0500153138;Èeská spoøitelna;Slezská 104/57;Kobeøice;2017-06-05;697410
49.3523272616;17.3038818616;Èeská spoøitelna;Komenského námìstí 39;Kojetín;2017-06-05;168672
50.0279476109;15.2031238735;Èeská spoøitelna;Rubešova 50;Kolín;2017-06-05;354000
50.0235033465;15.1895802556;Èeská spoøitelna;Tyršova 1053;Kolín;2017-06-05;170688
49.5908908161;16.8887934809;Èeská spoøitelna;Masarykovo nám. 28;Konice;2017-06-05;368550
50.3314779431;15.2706372901;Èeská spoøitelna;námìstí Hilmarovo 12;Kopidlno;2017-06-05;561249
49.5993648835;18.1421214265;Èeská spoøitelna;Záhumenní 1353/4;Kopøivnice;2017-06-05;528336
49.1071285821;17.1650823588;Èeská spoøitelna;Masarykova 539;Koryèany;2017-06-05;387945
49.9939425812;14.8580132846;Èeská spoøitelna;Praská 110;Kostelec nad Èernımi Lesy;2017-06-05;163225
50.2302743007;14.5897377353;Èeská spoøitelna;nám. Komenského 80;Kostelec nad Labem;2017-06-05;409995
50.1230255254;16.2108851703;Èeská spoøitelna;Palackého námìstí 38;Kostelec nad Orlicí;2017-06-05;182665
50.0025815546;14.9766490902;Èeská spoøitelna;Mírové námìstí 120;Kouøim;2017-06-05;345681
50.0845030276;16.7608123359;Èeská spoøitelna;Velké námìstí 364;Králíky;2017-06-05;376245
49.9819623463;13.487561427;Èeská spoøitelna;Boeny Nìmcové 953;Kralovice;2017-06-05;211575
50.2397109016;14.3111955829;Èeská spoøitelna;Husova 579;Kralupy nad Vltavou;2017-06-05;177450
49.9422446712;14.0275001542;Èeská spoøitelna;Plzeòská 91;Králùv Dvùr;2017-06-05;410085
50.3291123651;12.5101269537;Èeská spoøitelna;Pohranièní stráe 320/6;Kraslice;2017-06-05;449150
49.9329469861;18.0139769647;Èeská spoøitelna;Opavská 3306/59;Kravaøe;2017-06-05;503280
50.0899796228;17.7032970356;Èeská spoøitelna;Hlavní námìstí 95/3;Krnov;2017-06-05;258545
49.2995370938;17.3938874728;Èeská spoøitelna;Velké námìstí 43/31;Kromìøí;2017-06-05;281052
50.6824010491;13.8707530882;Èeská spoøitelna;Mariánské námìstí 641;Krupka;2017-06-05;298080
48.9059600508;14.3054270908;Èeská spoøitelna;Námìstí 7;Køeme;2017-06-05;153750
49.5083292847;16.5194464542;Èeská spoøitelna;nám. ÈSÈK 482;Kunštát;2017-06-05;280260
49.3046546002;16.5314821111;Èeská spoøitelna;Legionáøská 1265;Kuøim;2017-06-05;301150
49.9511048856;15.2742494688;Èeská spoøitelna;Masarykova 645;Kutná Hora;2017-06-05;391635
49.0099837597;17.1221872881;Èeská spoøitelna;Masarykovo námìstí 29/2;Kyjov;2017-06-05;175560
50.1178105578;12.5316169612;Èeská spoøitelna;Jiøího z Podìbrad 611;Kynšperk nad Ohøí;2017-06-05;35772
49.9126500294;16.6114126478;Èeská spoøitelna;nám. J. M. Markù 123;Lanškroun;2017-06-05;262860
50.0754037425;15.6797800034;Èeská spoøitelna;Pernštınská 656;Láznì Bohdaneè;2017-06-05;190350
49.6953644262;15.2776847769;Èeská spoøitelna;Mostecká 69;Ledeè nad Sázavou;2017-06-05;478300
50.0365156761;16.4977513991;Èeská spoøitelna;Václavské námìstí 45;Letohrad;2017-06-05;237000
49.5472386623;16.5724645694;Èeská spoøitelna;Masarykovo námìstí 162/38;Letovice;2017-06-05;141850
50.3755310046;15.2152342985;Èeská spoøitelna;Jièínská 63;Libáò;2017-06-05;58086
50.7684862402;15.0592426481;Èeská spoøitelna;Felberova 12/9;Liberec;2017-06-05;388050
49.8766331759;17.0841235227;Èeská spoøitelna;è.p. 446;Libina;2017-06-05;498800
50.4063959359;14.0416443716;Èeská spoøitelna;námìstí 5. kvìtna 47;Libochovice;2017-06-05;378800
49.526237774;17.5858747992;Èeská spoøitelna;námìstí T. G. Masaryka 11/16;Lipník nad Beèvou;2017-06-05;272520
49.0157041661;14.6091650782;Èeská spoøitelna;tøída 5. kvìtna 329;Lišov;2017-06-05;199360
50.533479378;14.1317026352;Èeská spoøitelna;Mírové námìstí 14/6;Litomìøice;2017-06-05;141820
49.8706249151;16.3113128553;Èeská spoøitelna;Smetanovo námìstí 112;Litomyšl;2017-06-05;330120
49.7018715335;17.0750558641;Èeská spoøitelna;Kostelní 776/2;Litovel;2017-06-05;56021
50.599150448;13.6135978163;Èeská spoøitelna;Námìstí Míru 37;Litvínov;2017-06-05;304956
50.5313820693;15.3716424698;Èeská spoøitelna;Josefa Jana Fuèíka 98;Lomnice nad Popelkou;2017-06-05;271170
49.7447007951;16.9272068196;Èeská spoøitelna;nám. Míru 66;Loštice;2017-06-05;243285
50.3576485534;13.7974050234;Èeská spoøitelna;Mírové námìstí 53;Louny;2017-06-05;64557
50.5153009834;14.0529088218;Èeská spoøitelna;Osvoboditelù 1228/28;Lovosice;2017-06-05;170250
49.1019588155;17.759619744;Èeská spoøitelna;Dr. Veselého 1006;Luhaèovice;2017-06-05;402300
49.8943262431;16.0300314836;Èeská spoøitelna;námìstí Plk. Josefa Koukala 148;Lue;2017-06-05;113640
50.2021297309;14.8400865607;Èeská spoøitelna;Námìstí B. Hrozného 17/24;Lysá nad Labem;2017-06-05;415854
49.4525822496;16.5387828366;Èeská spoøitelna;Komenského 581;Lysice;2017-06-05;32880
49.9659784732;12.7012450088;Èeská spoøitelna;Hlavní tøída 235/104;Mariánské Láznì;2017-06-05;61410
50.3503029253;14.4786167808;Èeská spoøitelna;Praská 220/1;Mìlník;2017-06-05;204015
50.1626765033;17.5731460302;Èeská spoøitelna;Míru 230/7;Mìsto Albrechtice;2017-06-05;219520
48.8043097698;16.6363698601;Èeská spoøitelna;Komenského 224;Mikulov;2017-06-05;200280
50.2287306162;14.8742551941;Èeská spoøitelna;V Konírnách 519;Milovice;2017-06-05;201300
50.6572907469;14.7246020367;Èeská spoøitelna;Mírová 126/III;Mimoò;2017-06-05;461800
48.9459627916;16.311081257;Èeská spoøitelna;Husova 1192;Miroslav;2017-06-05;186060
50.4129842606;14.9065398723;Èeská spoøitelna;Námìstí Míru 47;Mladá Boleslav;2017-06-05;478650
50.4284473483;14.9181873909;Èeská spoøitelna;Jana Palacha 1297;Mladá Boleslav;2017-06-05;349825
49.5324761976;14.8094227911;Èeská spoøitelna;ikovo námìstí 80;Mladá Voice;2017-06-05;37282
50.5232892237;14.9778940554;Èeská spoøitelna;Turnovská 21;Mnichovo Hradištì;2017-06-05;336636
49.777083238;16.9191808725;Èeská spoøitelna;nám. Svobody 930/23;Mohelnice;2017-06-05;301840
49.758530405;16.6639070723;Èeská spoøitelna;nám. T. G. Masaryka 119/14;Moravská Tøebová;2017-06-05;129425
49.0523113126;15.808576248;Èeská spoøitelna;nám. Míru 2;Moravské Budìjovice;2017-06-05;465984
49.7933867283;17.4423372612;Èeská spoøitelna;námìstí 9. kvìtna 5;Moravskı Beroun;2017-06-05;247775
49.0491212807;16.3142642935;Èeská spoøitelna;Komenského 150;Moravskı Krumlov;2017-06-05;330680
50.5007696246;13.6412406305;Èeská spoøitelna;Bankovní 1300;Most;2017-06-05;268470
49.2057130363;16.1563807341;Èeská spoøitelna;è. p. 968;Námìš nad Oslavou;2017-06-05;189600
49.1735597961;17.5131530084;Èeská spoøitelna;Masarykovo námìstí 87;Napajedla;2017-06-05;43668
49.8444759805;15.802077258;Èeská spoøitelna;Námìstí 388;Nasavrky;2017-06-05;47271
50.1336670694;14.1387167374;Èeská spoøitelna;Arménská 2673;Kladno;2017-06-05;210245
50.2387797497;15.63482353;Èeská spoøitelna;Husovo nám. 83;Nechanice;2017-06-05;270400
50.3235794207;12.7319666;Èeská spoøitelna;námìstí Karla IV. 9;Nejdek;2017-06-05;859230
49.3420203763;17.2042597203;Èeská spoøitelna;Horní brána 2;Nìmèice nad Hanou;2017-06-05;232064
49.4851183127;13.5805817205;Èeská spoøitelna;Plzeòská 19;Nepomuk;2017-06-05;340020
